name,state,population,lat,lon,pleasant
hibbing,mn,16204,47.39767,-92.946829,0.005479452054794521
dublin,ga,16197,32.535471,-82.928807,0.1565934065934066
coos bay,or,16182,43.381126,-124.232597,0
hope mills,nc,16163,34.968778,-78.957412,0.13424657534246576
katy,tx,16158,29.791404,-95.827029,0.31339031339031337
brunswick,ga,16157,31.136149,-81.466936,0.27671232876712326
clarksburg,wv,16152,39.270296,-80.361787,0.09041095890410959
portland,tx,16116,27.881186,-97.323084,0.19452054794520549
sulphur springs,tx,16098,33.143108,-95.614702,0.11049723756906077
siloam springs,ar,16081,36.183622,-94.532663,0.14958448753462603
ham lake,mn,16062,45.254752,-93.194878,0.1178082191780822
west columbia,sc,16060,33.990459,-81.095126,0.11232876712328767
frankfort,in,16060,40.279948,-86.518102,0.10027855153203342
dyer,in,16051,41.497775,-87.508766,0.06575342465753424
mount pleasant,tx,16051,33.161171,-94.972373,0.08356545961002786
rye,ny,16046,40.944671,-73.686376,0.09315068493150686
easthampton,ma,16030,42.265435,-72.670813,0.019178082191780823
hermitage,pa,16028,41.229552,-80.440704,0.07123287671232877
americus,ga,16028,32.074377,-84.222829,0.15616438356164383
buffalo,mn,16026,45.178844,-93.865251,0.09315068493150686
crawfordsville,in,16024,40.04328,-86.896693,0.09041095890410959
lake mary,fl,16021,28.75925,-81.334485,0.2602739726027397
republic,mo,16005,37.167441,-93.413126,0.10684931506849316
albemarle,nc,16003,35.360039,-80.192135,0.14520547945205478
riverdale,ga,15989,33.563869,-84.410959,0.18356164383561643
prosper,tx,15967,33.241758,-96.811855,0.07671232876712329
overland,mo,15959,38.695945,-90.368346,0.12602739726027398
grandville,mi,15953,42.900514,-85.752086,0.06027397260273973
sunland park,nm,15940,31.799631,-106.57895,0.12054794520547946
north liberty,ia,15931,41.74437,-91.614508,0.07123287671232877
ukiah,ca,15917,39.146614,-123.210326,0
la marque,tx,15908,29.368101,-94.994684,0
la palma,ca,15904,33.850616,-118.039565,0.16164383561643836
seagoville,tx,15894,32.653383,-96.545058,0.12876712328767123
lebanon,in,15892,40.031622,-86.456953,0.10027855153203342
clayton,mo,15884,38.64429,-90.33013,0.12602739726027398
conyers,ga,15875,33.657219,-83.983484,0.2585227272727273
kaukauna,wi,15854,44.277589,-88.265119,0.06027397260273973
new port richey,fl,15842,28.246638,-82.717502,0
aurora,oh,15838,41.301543,-81.332508,0.07945205479452055
rutland,vt,15824,43.60967,-72.977788,0.031609195402298854
asbury park,nj,15818,40.222884,-74.010232,0.17307692307692307
elkton,md,15782,39.605776,-75.821686,0
grosse pointe woods,mi,15762,42.43926,-82.898989,0
alton,tx,15760,26.288762,-98.310588,0.11232876712328767
groves,tx,15750,29.945971,-93.916656,0.1506849315068493
west university place,tx,15741,29.715442,-95.431628,0
manassas park,va,15726,38.768952,-77.44877,0.14794520547945206
gatesville,tx,15724,31.438667,-97.746027,0.13774104683195593
great bend,ks,15717,38.359941,-98.799511,0.0893854748603352
shively,ky,15713,38.198839,-85.813916,0.15342465753424658
hueytown,al,15710,33.408484,-87.01658,0.17534246575342466
talladega,al,15709,33.431757,-86.099454,0
new haven,in,15709,41.063292,-85.025303,0.09315068493150686
middleburg heights,oh,15696,41.369937,-81.813537,0.08767123287671233
pacific grove,ca,15674,36.622577,-121.92643,0
mitchell,sd,15669,43.730058,-98.029973,0.03287671232876712
humble,tx,15665,29.988207,-95.264451,0.1643835616438356
aberdeen,md,15580,39.515856,-76.17018,0.22465753424657534
north myrtle beach,sc,15579,33.802921,-78.751262,0.23013698630136986
long beach,ms,15555,30.360187,-89.163412,0.2219178082191781
otsego,mn,15551,45.264286,-93.620742,0.09315068493150686
fillmore,ca,15548,34.398423,-118.916096,0.09315068493150686
lake wales,fl,15541,27.920708,-81.599499,0.4057971014492754
addison,tx,15518,32.958508,-96.836985,0.1917808219178082
laurinburg,nc,15507,34.762138,-79.477378,0.09722222222222222
hernando,ms,15503,34.849594,-89.992399,0.1232876712328767
hurricane,ut,15501,37.148464,-113.35886,0.11232876712328767
harrison,nj,15474,40.742957,-74.152912,0.13150684931506848
indianola,ia,15467,41.362378,-93.565893,0.0958904109589041
perry,ga,15457,32.472008,-83.726245,0.13972602739726028
jasper,in,15451,38.393529,-86.940579,0.14794520547945206
winder,ga,15447,33.992305,-83.722024,0.21652421652421652
clemson,sc,15446,34.683826,-82.812407,0.17534246575342466
greenwood,ms,15431,33.51246,-90.198963,0.1298342541436464
tavares,fl,15430,28.814586,-81.711186,0.26575342465753427
jamestown,nd,15422,46.907081,-98.695137,0.0273972602739726
eden,nc,15403,36.503042,-79.74002,0.08264462809917356
lake st. louis,mo,15375,38.782235,-90.786604,0.09315068493150686
dickson,tn,15359,36.06387,-87.366138,0.21021021021021022
newport,ky,15354,39.085438,-84.487813,0.09863013698630137
cullman,al,15350,34.179337,-86.840793,0
live oak,tx,15346,29.555395,-98.340042,0.14246575342465753
roanoke rapids,nc,15345,36.446049,-77.648586,0.20273972602739726
payson,az,15345,34.243893,-111.31884,0.057534246575342465
the dalles,or,15340,45.596648,-121.152671,0.005479452054794521
dixon,il,15319,41.844456,-89.479044,0.055710306406685235
millbrook,al,15314,32.501474,-86.373914,0.14560439560439561
washougal,wa,15288,45.581121,-122.343055,0.0027397260273972603
dallas,or,15277,44.922046,-123.313573,0
henderson,nc,15271,36.325371,-78.415594,0.19452054794520549
stallings,nc,15270,35.110304,-80.66012,0.13150684931506848
river falls,wi,15269,44.859209,-92.621561,0.1095890410958904
berkley,mi,15268,42.498602,-83.185342,0.10684931506849316
shelbyville,ky,15253,38.207246,-85.228493,0.12054794520547946
pataskala,oh,15245,40.010383,-82.714736,0.10136986301369863
clearlake,ca,15182,38.960045,-122.633232,0
callaway,fl,15161,30.127106,-85.550927,0.3452054794520548
ripon,ca,15151,37.742264,-121.132159,0.0027397260273972603
parlier,ca,15138,36.607919,-119.543522,0.024657534246575342
natchez,ms,15128,31.549502,-91.38873,0.2299168975069252
newton,ia,15125,41.696527,-93.040466,0.12534818941504178
vandalia,oh,15106,39.878977,-84.192224,0.1178082191780822
west park,fl,15097,25.978672,-80.18101,0.39452054794520547
greeneville,tn,15094,36.168023,-82.819673,0.11232876712328767
mount vernon,il,15087,38.314202,-88.917529,0.11204481792717087
front royal,va,15070,38.924848,-78.185648,0.16712328767123288
sterling,il,15057,41.799668,-89.69515,0.055710306406685235
williamsburg,va,15052,37.269481,-76.708193,0.17307692307692307
somerton,az,15048,32.60204,-114.695775,0.058011049723756904
auburndale,fl,15035,28.100451,-81.791484,0.27123287671232876
gloversville,ny,15023,43.049244,-74.345815,0.2849002849002849
hereford,tx,15021,34.82316,-102.400122,0.03591160220994475
batavia,ny,15010,42.998558,-78.180806,0.06027397260273973
dumas,tx,15001,35.86202,-101.964972,0.04120879120879121
ammon,id,14960,43.478602,-111.954353,0.0027397260273972603
kilgore,tx,14947,32.396603,-94.860056,0.09315068493150686
tonawanda,ny,14907,43.011935,-78.883443,0.049315068493150684
villa rica,ga,14904,33.73324,-84.915226,0.18356164383561643
johnstown,co,14896,40.389789,-104.969443,0.005479452054794521
canyon,tx,14887,34.993557,-101.91162,0.06027397260273973
jacksonville,tx,14884,31.965078,-95.262089,0.20949720670391062
berea,ky,14882,37.589296,-84.294502,0.16806722689075632
jackson,mo,14869,37.379922,-89.654073,0.10410958904109589
corinth,ms,14866,34.947826,-88.51363,0.19390581717451524
crowley,tx,14853,32.577371,-97.357758,0.1178082191780822
powder springs,ga,14826,33.865403,-84.682507,0.16712328767123288
jennings,mo,14819,38.723062,-90.264246,0.12602739726027398
scottsbluff,ne,14802,41.867089,-103.662024,0
mineral wells,tx,14754,32.823483,-98.078798,0.0684931506849315
scottsboro,al,14722,34.644641,-86.048205,0.21095890410958903
ozark,al,14719,31.451615,-85.645035,0.12112676056338029
lady lake,fl,14717,28.924414,-81.929826,0.26575342465753427
niceville,fl,14714,30.528447,-86.48391,0.20821917808219179
owosso,mi,14699,42.995252,-84.175845,0.07671232876712329
blytheville,ar,14694,35.934067,-89.905145,0.09695290858725762
whitewater,wi,14692,42.837439,-88.734282,0.0821917808219178
lebanon,mo,14688,37.672131,-92.65967,0.11538461538461539
graham,nc,14647,36.056356,-79.389436,0.11506849315068493
fraser,mi,14636,42.537633,-82.946742,0
hammonton,nj,14618,39.66078,-74.767021,0.09041095890410959
zephyrhills,fl,14611,28.239815,-82.178549,0.3698630136986301
college park,ga,14601,33.63814,-84.46009,0.18356164383561643
bemidji,mn,14594,47.480112,-94.883524,0.03561643835616438
hawaiian gardens,ca,14592,33.830482,-118.073451,0.15342465753424658
bloomsburg,pa,14585,41.002717,-76.45658,0.07671232876712329
thibodaux,la,14584,29.794255,-90.816393,0.2876712328767123
yankton,sd,14557,42.889751,-97.392687,0.06575342465753424
beech grove,in,14548,39.715342,-86.086962,0.1178082191780822
harrisburg,nc,14539,35.315779,-80.649161,0.22465753424657534
deming,nm,14522,32.263189,-107.751368,0.0684931506849315
phillipsburg,nj,14515,40.691974,-75.179006,0.0547945205479452
worthington,oh,14498,40.096813,-83.020174,0.10684931506849316
greensburg,pa,14495,40.311251,-79.544399,0.1917808219178082
hartselle,al,14493,34.440434,-86.940364,0.12430939226519337
miami springs,fl,14490,25.819722,-80.289987,0.4575342465753425
kerman,ca,14475,36.725007,-120.062397,0.010958904109589041
warsaw,in,14472,41.246045,-85.848457,0.11506849315068493
glasgow,ky,14470,37.004842,-85.925876,0
chubbuck,id,14428,42.922627,-112.469476,0.005479452054794521
robbinsdale,mn,14418,45.024518,-93.33063,0.052054794520547946
pineville,la,14403,31.342347,-92.408855,0.10684931506849316
mill valley,ca,14394,37.908122,-122.542325,0
hugo,mn,14388,45.164225,-92.960105,0.1178082191780822
moultrie,ga,14377,31.17943,-83.790786,0.2821917808219178
morris,il,14363,41.374023,-88.433448,0.07799442896935933
hartford,wi,14355,43.322467,-88.377737,0.043835616438356165
beacon,ny,14347,41.50324,-73.964735,0.15616438356164383
carthage,mo,14319,37.150659,-94.327754,0.11506849315068493
heber,ut,14302,40.507116,-111.39829,0.0028328611898017
glens falls,ny,14291,43.31116,-73.645286,0.0547945205479452
new franklin,oh,14275,40.954288,-81.584869,0.08767123287671233
knightdale,nc,14256,35.791726,-78.496457,0.14246575342465753
hewitt,tx,14252,31.453501,-97.195339,0.11080332409972299
lakeway,tx,14217,30.354817,-97.979805,0.17307692307692307
canton,il,14211,40.562592,-90.040518,0.09863013698630137
mount holly,nc,14176,35.310502,-81.015219,0.12876712328767123
oldsmar,fl,14170,28.048381,-82.671254,0
fort payne,al,14150,34.457329,-85.689447,0.20498614958448755
pewaukee,wi,14138,43.066154,-88.244454,0.06027397260273973
hayden,id,14133,47.768074,-116.802741,0.0027397260273972603
red bluff,ca,14131,40.173515,-122.241525,0.00821917808219178
st. augustine,fl,14128,29.896152,-81.311128,0.5561643835616439
hickory hills,il,14122,41.724788,-87.828115,0.10684931506849316
sterling,co,14104,40.620706,-103.191867,0.011299435028248588
longwood,fl,14085,28.701396,-81.348389,0.2602739726027397
jasper,al,14071,33.856035,-87.270268,0
reidsville,nc,14067,36.341304,-79.673826,0.08264462809917356
waycross,ga,14053,31.211006,-82.357658,0.13150684931506848
washington,mo,14050,38.551919,-91.015491,0.09315068493150686
chippewa falls,wi,14047,44.934653,-91.389165,0.0410958904109589
mount washington,ky,14028,38.043778,-85.549395,0.15342465753424658
washington court house,oh,14019,39.53886,-83.427938,0.09315068493150686
pierre,sd,14002,44.375163,-100.319996,0.0136986301369863
mcfarland,ca,13985,35.670564,-119.232729,0.07123287671232877
fairburn,ga,13967,33.547818,-84.587219,0.18356164383561643
lincoln,il,13966,40.150688,-89.371916,0.10743801652892562
willowick,oh,13957,41.634298,-81.467907,0.21978021978021978
auburn,ca,13953,38.895075,-121.076739,0.08310249307479224
maumee,oh,13940,41.571113,-83.666159,0.049315068493150684
paradise valley,az,13922,33.552157,-111.96133,0.0547945205479452
moberly,mo,13919,39.41813,-92.436445,0.15616438356164383
wood dale,il,13917,41.966306,-87.980851,0.06301369863013699
covington,ga,13916,33.605439,-83.846634,0.2585227272727273
levelland,tx,13914,33.580865,-102.363813,0.0684931506849315
hutchinson,mn,13913,44.885358,-94.376876,0.09090909090909091
saraland,al,13906,30.834851,-88.101054,0
livingston,ca,13902,37.387567,-120.725087,0.02535211267605634
marietta,oh,13900,39.428704,-81.448503,0.10410958904109589
falls church,va,13892,38.883787,-77.174639,0.15342465753424658
olean,ny,13870,42.083943,-78.435119,0.01643835616438356
circleville,oh,13857,39.601152,-82.932515,0.15342465753424658
harper woods,mi,13836,42.438983,-82.929384,0
sault ste. marie,mi,13827,46.476169,-84.370544,0.025280898876404494
andrews,tx,13816,32.321336,-102.551846,0.0273972602739726
hendersonville,nc,13814,35.323289,-82.457368,0
pottsville,pa,13802,40.679854,-76.20921,0.07671232876712329
sharonville,oh,13774,39.280686,-84.407456,0.0821917808219178
elizabethton,tn,13772,36.336207,-82.232529,0.11232876712328767
mcminnville,tn,13759,35.685897,-85.781679,0.2054794520547945
buford,ga,13748,34.120015,-83.991829,0.2585227272727273
wixom,mi,13746,42.521846,-83.528616,0.0547945205479452
west richland,wa,13746,46.313808,-119.387768,0.0027397260273972603
mountain home,id,13730,43.132617,-115.696397,0.005479452054794521
carpinteria,ca,13727,34.385291,-119.500858,0
seabrook,tx,13716,29.592971,-94.993424,0
gardendale,al,13711,33.676587,-86.809844,0.17534246575342466
hidalgo,tx,13709,26.109476,-98.253279,0.11232876712328767
muscle shoals,al,13706,34.742657,-87.633767,0.09315068493150686
buda,tx,13705,30.086614,-97.844762,0.10410958904109589
mebane,nc,13698,36.089751,-79.273611,0.11506849315068493
baker,la,13695,30.583265,-91.157765,0.1726027397260274
lyndhurst,oh,13691,41.516931,-81.494818,0.21978021978021978
athens,tn,13688,35.457311,-84.604153,0.14520547945205478
palos verdes estates,ca,13682,33.786519,-118.394911,0.4257142857142857
canton,ms,13676,32.598419,-90.032191,0.12054794520547946
boerne,tx,13674,29.785893,-98.733561,0.14520547945205478
fort mill,sc,13662,35.00871,-80.936438,0.12876712328767123
east wenatchee,wa,13659,47.417173,-120.280273,0.0273972602739726
moss point,ms,13654,30.425914,-88.532733,0.16164383561643836
bexley,oh,13654,39.965358,-82.934479,0.10136986301369863
marshall,mn,13652,44.44852,-95.789925,0.05352112676056338
martinsville,va,13645,36.683527,-79.863647,0.0684931506849315
monroe,ga,13641,33.797477,-83.718741,0.21652421652421652
cayce,sc,13619,33.948205,-81.038234,0.13424657534246576
miami,ok,13611,36.887,-94.873378,0.12876712328767123
port orchard,wa,13607,47.53524,-122.634028,0
grover beach,ca,13600,35.120888,-120.619664,0.010958904109589041
lebanon,nh,13579,43.623315,-72.251453,0.03287671232876712
lewisville,nc,13567,36.105194,-80.424552,0.18082191780821918
hudson,wi,13566,44.969273,-92.727873,0.04657534246575343
sharon,pa,13562,41.233969,-80.499812,0.07123287671232877
southern pines,nc,13539,35.190456,-79.395828,0.16809116809116809
north mankato,mn,13529,44.18104,-94.038033,0.06593406593406594
henderson,tx,13529,32.157256,-94.795898,0.09315068493150686
destin,fl,13523,30.392765,-86.469506,0.27123287671232876
mount dora,fl,13519,28.813349,-81.633411,0.26575342465753427
lynden,wa,13517,48.949965,-122.45483,0
havre de grace,md,13504,39.546572,-76.113576,0
washington,pa,13497,40.173963,-80.246727,0.11506849315068493
waxhaw,nc,13495,34.937467,-80.739969,0.13150684931506848
san marino,ca,13464,34.122671,-118.112911,0.35082872928176795
englewood,oh,13460,39.865067,-84.309463,0.1178082191780822
orangeburg,sc,13460,33.493596,-80.86688,0.14794520547945206
solana beach,ca,13449,32.991499,-117.258134,0
lockhart,tx,13446,29.878807,-97.683276,0.1652892561983471
brecksville,oh,13440,41.307187,-81.619908,0.08767123287671233
chesterton,in,13433,41.599826,-87.054994,0.07671232876712329
sauk rapids,mn,13424,45.595197,-94.15377,0.03287671232876712
monroe,oh,13393,39.446096,-84.370332,0.10863509749303621
las vegas,nm,13386,35.60142,-105.221436,0
grain valley,mo,13379,39.015625,-94.20806,0.12602739726027398
brainerd,mn,13371,46.355269,-94.198372,0.043835616438356165
bedford,in,13347,38.860242,-86.489517,0
new ulm,mn,13327,44.312733,-94.467537,0.08767123287671233
warrenville,il,13317,41.820951,-88.187497,0.07123287671232877
huron,sd,13313,44.362344,-98.210383,0.03571428571428571
beaufort,sc,13306,32.44826,-80.710488,0.1506849315068493
avenal,ca,13301,36.031181,-120.116023,0.005494505494505495
monticello,mn,13299,45.297713,-93.797955,0.09315068493150686
butler,pa,13289,40.861554,-79.89617,0.11232876712328767
fergus falls,mn,13281,46.285002,-96.076145,0.07123287671232877
beeville,tx,13277,28.405875,-97.749404,0.1506849315068493
vadnais heights,mn,13266,45.057938,-93.066454,0.06027397260273973
north adams,ma,13263,42.675551,-73.118109,0.030136986301369864
palmetto,fl,13249,27.52505,-82.574964,0
lake forest park,wa,13243,47.759687,-122.289512,0
warrensville heights,oh,13238,41.439278,-81.521749,0.16201117318435754
spring lake,nc,13234,35.184571,-78.994692,0.15342465753424658
glenpool,ok,13225,35.949447,-96.006715,0.06027397260273973
lindsay,ca,13217,36.20785,-119.090147,0.01749271137026239
calera,al,13213,33.122324,-86.745644,0.1780821917808219
university heights,oh,13202,41.494805,-81.534821,0.16201117318435754
atlantic beach,fl,13193,30.338598,-81.39661,0.3259668508287293
streator,il,13182,41.125178,-88.830745,0.10136986301369863
lone tree,co,13175,39.530744,-104.871031,0
soddy-daisy,tn,13171,35.261572,-85.172122,0.14246575342465753
snoqualmie,wa,13169,47.543069,-121.869151,0.0027397260273972603
fostoria,oh,13167,41.16025,-83.4124,0.10684931506849316
st. helens,or,13158,45.856821,-122.816279,0.0027397260273972603
coatesville,pa,13148,39.985152,-75.819,0.19113573407202217
clayton,oh,13146,39.869541,-84.325438,0.1178082191780822
mcpherson,ks,13144,38.371214,-97.660542,0.057534246575342465
crowley,la,13144,30.217897,-92.37484,0.20821917808219179
harrison,ar,13138,36.242183,-93.119826,0.12054794520547946
bellefontaine,oh,13117,40.362718,-83.762996,0.10714285714285714
grovetown,ga,13093,33.44961,-82.20752,0.1726027397260274
